,date,Gas m3_mean,Air temp (degC)_mean,RH (%)_mean,sh_temp_mean,sh_hum_mean,dwh_temp_mean,dwh_hum_mean
13382,22/12/2020 23:00,0.065,4.766666667000001,86.66666666999997,20.818138888888893,58.886133766233776,20.7015,61.069285714285726
13383,22/12/2020 23:30,0.056,4.800000000000001,88.33333333000003,20.278789855942374,58.322648518148526,19.6382,62.75307692307692
13384,23/12/2020 00:00,0.068,4.800000000000001,89.0,20.123573717948716,58.17190476190476,20.1621,63.915
13385,23/12/2020 00:30,0.0253333333333333,4.8333333330000015,89.0,19.565252469135803,61.44401334379906,21.252592592592592,56.4106
13386,23/12/2020 01:00,0.038,4.800000000000001,89.0,19.885246119281046,59.90458666666667,21.01338888888889,55.814
13387,23/12/2020 01:30,0.038,4.8333333330000015,89.0,19.7766530039099,60.354949786324795,20.840574074074077,56.012
13388,23/12/2020 02:00,0.0243333333333333,4.800000000000001,89.66666666999997,19.70421793057501,60.415277777777774,20.691555555555553,55.4718
13389,23/12/2020 02:30,0.0283333333333333,4.8333333330000015,90.0,19.637347745000778,59.995376068376075,20.56823076923077,54.98333333333333
13390,23/12/2020 03:00,0.024,4.900000000000001,90.0,19.535558738425927,60.210053418803426,20.4132037037037,54.385200000000005
13391,23/12/2020 03:30,0.0263333333333333,4.966666667,89.66666666999997,19.381302941662774,60.019068376068375,20.25514814814815,53.650600000000004
13392,23/12/2020 04:00,0.0233333333333333,4.933333333000002,89.66666666999997,19.13471834515056,60.327290598290595,20.054296296296293,53.202999999999996
13393,23/12/2020 04:30,0.027,4.8333333330000015,89.0,19.06861388392857,60.184547008547014,19.903962962962964,52.93900000000001
13394,23/12/2020 05:00,0.0243333333333333,4.733333333,90.0,18.91186321924603,60.43156410256411,19.762092592592595,52.660000000000004
13395,23/12/2020 05:30,0.0813333333333333,4.7,90.0,18.884464726890755,60.12906837606838,19.974833333333336,53.03
13396,23/12/2020 06:00,0.0426666666666666,4.766666667000001,90.0,18.91024709675537,59.683247863247864,20.333703703703705,52.68300000000001
13397,23/12/2020 06:30,0.0566666666666666,4.8666666670000005,89.33333333000003,18.965469000821486,59.696938461538466,17.96088888888889,62.438
13398,23/12/2020 07:00,0.1136666666666666,4.8333333330000015,89.66666666999997,19.178205419146824,59.595708028083024,20.470129629629632,52.278000000000006
13399,23/12/2020 07:30,0.076,4.900000000000001,90.0,19.32815333581349,59.31584371184372,20.279685185185183,53.42399999999999
13400,23/12/2020 08:00,0.0776666666666666,5.0,89.66666666999997,19.28819994212963,59.206579047619044,20.083888888888893,52.526
13401,23/12/2020 08:30,0.1123333333333333,5.099999999999999,87.66666666999997,19.25831993411681,59.294185592185585,20.04548148148148,52.22
13402,23/12/2020 09:00,0.1313333333333333,5.400000000000002,84.66666666999997,19.292240974167445,58.760786324786324,20.18307407407407,51.9036
13403,23/12/2020 09:30,0.1356666666666666,5.599999999999998,83.33333333000003,19.317984809027777,58.696384004884,20.635425925925926,51.356
13404,23/12/2020 10:00,0.126,5.966666667,80.66666666999998,19.325252071662,58.696892521367516,21.080037037037037,51.26379999999999
13405,23/12/2020 10:30,0.1363333333333333,6.300000000000002,79.33333333000002,19.405018918504904,58.56418888888889,21.01337037037037,51.0894
13406,23/12/2020 11:00,0.096,6.3666666670000005,80.0,19.407216877723314,58.33119863247863,20.937703703703704,52.386199999999995
13407,23/12/2020 11:30,0.159,6.466666667,80.33333333000002,19.484370386231415,58.0966527930403,20.791407407407405,51.968599999999995
13408,23/12/2020 12:00,0.0986666666666666,6.466666667,78.33333333000002,19.44585239651416,58.426247179487184,20.652870370370366,51.55460000000001
13409,23/12/2020 12:30,0.12,6.533333333,77.0,19.458028944911298,58.2810467948718,20.563537037037037,51.540000000000006
13410,23/12/2020 13:00,0.1389999999999999,6.699999999999998,76.66666666999998,19.47499815447012,58.03971292735043,20.568444444444445,51.2402
13411,23/12/2020 13:30,0.113,6.800000000000002,75.66666667,19.275284243211175,58.07819444444444,20.546307692307693,51.663125
13412,23/12/2020 14:00,0.1146666666666666,6.766666667000002,75.33333333,19.445346398809523,57.51643376068376,21.086115384615383,50.25791666666667
13413,23/12/2020 14:30,0.1646666666666666,6.8666666670000005,73.66666667,19.392585028108467,57.530959706959706,21.03524074074074,50.5998
13414,23/12/2020 15:00,0.1943333333333333,6.900000000000002,73.0,19.411071945271164,57.66002243589743,20.98585185185185,50.5034
13415,23/12/2020 15:30,0.1406666666666666,6.766666667000002,73.0,19.273409431561085,56.97631071428571,20.744300000000003,51.1004347826087
13416,23/12/2020 16:00,0.1353333333333333,6.699999999999998,72.66666667,19.447384755291004,57.56981697191697,20.87177777777778,51.468799999999995
13417,23/12/2020 16:30,0.1026666666666666,6.699999999999998,72.33333333,19.346235385312152,57.72900380952381,20.554895833333333,52.35840909090909
13418,23/12/2020 17:00,0.123,6.433333333000002,73.33333333,19.523718871252203,56.79462480376766,20.644925925925925,52.2688
13419,23/12/2020 17:30,0.14,6.466666667,73.33333333,19.572810185185183,56.68304932844933,20.723096153846157,52.00416666666666
13420,23/12/2020 18:00,0.1336666666666666,6.199999999999998,77.0,19.700376308162156,56.779235897435896,21.383425925925927,51.75099999999999
13421,23/12/2020 18:30,0.199,6.099999999999998,78.66666666999998,19.859269785539215,56.76941980676329,21.428851851851853,51.63499999999999
13422,23/12/2020 19:00,0.1923333333333333,6.0,78.66666666999998,20.088076860605355,58.286492307692306,21.452148148148147,51.803399999999996
13423,23/12/2020 19:30,0.1483333333333333,5.933333333000002,79.66666666999998,20.382544033478776,57.76383213675214,21.39007407407408,52.2512
13424,23/12/2020 20:00,0.174,5.8666666670000005,81.0,20.432971476584758,58.31565552503052,21.609461538461538,51.968333333333334
13425,23/12/2020 20:30,0.1813333333333333,5.933333333000002,80.66666666999998,20.409699590773812,58.133146978021976,21.499037037037038,52.382799999999996
13426,23/12/2020 21:00,0.1606666666666666,5.966666667,80.33333333000002,20.437233399957208,58.25583141025641,21.85194,51.844130434782606
13427,23/12/2020 21:30,0.146,6.166666666999998,78.33333333000002,20.537831266534393,57.93484634920635,22.063307692307696,51.554166666666674
13428,23/12/2020 22:00,0.1236666666666666,6.133333333,78.0,20.55252873215258,57.80133333333333,21.920944444444444,52.4652
13429,23/12/2020 22:30,0.088,6.033333333,79.33333333000002,20.49956223982649,57.9045641025641,21.686203703703704,53.202200000000005
13430,23/12/2020 23:00,0.0829999999999999,6.266666667000002,77.0,20.31684454555861,57.847029316239315,21.4831,53.26978260869566
13431,23/12/2020 23:30,0.0496666666666666,6.3666666670000005,73.0,20.268375128870993,58.09539636752137,21.267666666666663,53.4182
13432,24/12/2020 00:00,0.0620689655172413,6.0,69.33333332999999,20.17472851015406,58.2441644017094,21.083685185185185,54.3942
13433,24/12/2020 00:30,0.0655172413793103,5.5,67.33333332999999,19.892921183035714,58.00512493458922,20.976384615384614,54.27291666666667
13434,24/12/2020 01:00,0.0572413793103448,4.7,72.66666667,19.92850595967554,58.144397222222224,21.36551851851852,53.9142
13435,24/12/2020 01:30,0.0613793103448275,3.833333333,75.0,19.85973684954751,57.931513333333335,21.437574074074075,53.559999999999995
13436,24/12/2020 02:00,0.0227586206896551,3.5,75.66666667,19.94701480922853,56.7724,21.136307692307692,52.483958333333334
13437,24/12/2020 02:30,0.0189655172413793,3.299999999999999,76.0,19.504032869397758,57.12479987179487,20.81059259259259,52.060199999999995
13438,24/12/2020 03:00,0.0344827586206896,3.0666666669999985,75.33333333,19.25231566220238,57.14135286935287,20.40426923076923,51.616458333333334
13439,24/12/2020 03:30,0.0317241379310344,3.2666666669999995,72.0,19.245635645604395,57.05830026862027,20.257722222222224,50.793800000000005
13440,24/12/2020 04:00,0.0237931034482758,3.200000000000001,71.0,19.078656456679894,57.111128846153846,20.07937037037037,50.549400000000006
13441,24/12/2020 04:30,0.0448275862068965,2.933333333000001,75.33333333,19.004907644675924,56.96375944444445,19.92224074074074,51.17499999999999
13442,24/12/2020 05:00,0.0317241379310344,2.900000000000001,74.33333333,19.03326967592593,56.85580219780219,19.817153846153843,50.210625
13443,24/12/2020 05:30,0.0455172413793103,3.133333332999999,72.33333333,19.064200409125185,56.843738888888886,19.788769230769233,50.56729166666666
13444,24/12/2020 06:00,0.0458620689655172,2.700000000000001,75.33333333,18.848157401328585,56.61239316239316,19.584777777777777,50.8806
13445,24/12/2020 06:30,0.0582758620689655,2.466666667,77.0,18.98513545386905,56.367140720390715,19.950907407407406,50.7124
13446,24/12/2020 07:00,0.0910344827586206,2.966666667,75.0,18.990675583080456,56.6841641025641,20.168407407407408,50.2448
13447,24/12/2020 07:30,0.0834482758620689,2.966666667,75.66666667,19.054996042687907,56.45888611111111,19.86701923076923,51.036458333333336
13448,24/12/2020 08:00,0.0817241379310344,3.599999999999999,74.33333333,19.30792450980392,55.90436368393511,19.79735185185185,50.078
13449,24/12/2020 08:30,0.1227586206896551,3.633333332999999,72.66666667,18.896912181712963,55.92778006715507,19.69912962962963,50.549400000000006
13450,24/12/2020 09:00,0.1217241379310345,3.466666667,71.33333333,18.802718484963428,55.980258974358975,19.65037037037037,50.2883
13451,24/12/2020 09:30,0.1206896551724138,3.433333333000001,70.66666667,18.842753153692033,55.77793675213675,19.720076923076924,50.31645833333333
13452,24/12/2020 10:00,0.1417241379310344,3.766666667,67.66666667000001,19.02996996697985,55.25064004273504,20.20983333333333,49.5366
13453,24/12/2020 10:30,0.1603448275862068,3.9333333330000015,66.66666667000001,19.39293307461874,55.03638145299145,20.808442307692303,48.604791666666664
13454,24/12/2020 11:00,0.1162068965517241,4.133333333,65.0,19.553805603250915,54.6724907936508,20.62841304347826,49.7502380952381
13455,24/12/2020 11:30,0.1527586206896552,4.266666666999999,66.0,19.665907695169416,54.29873974358975,20.557444444444442,49.5684
13456,24/12/2020 12:00,0.0968965517241379,4.3666666670000005,66.0,19.71583239719499,54.47957495726496,20.46562,49.114782608695656
13457,24/12/2020 12:30,0.1141379310344827,4.099999999999999,67.33333332999999,19.784941914906987,53.739450000000005,20.141403846153842,49.266041666666666
13458,24/12/2020 13:00,0.073103448275862,4.200000000000001,66.66666667000001,19.62569705347417,53.60212307692307,20.030166666666666,48.595800000000004
13459,24/12/2020 13:30,0.1382758620689655,4.233333333000001,65.33333332999999,19.432025565087145,53.59166264957265,20.405925925925928,48.3446
13460,24/12/2020 14:00,0.1531034482758621,4.233333333000001,63.66666667000001,19.552990230119825,52.865947222222225,20.7985,48.55738095238095
13461,24/12/2020 14:30,0.1293103448275862,4.033333333,62.33333332999999,19.540585397139623,52.89331252747253,20.64602,48.96304347826087
13462,24/12/2020 15:00,0.1410344827586206,3.900000000000001,62.66666667000001,19.409661755540892,53.24304935897435,20.52774074074074,49.986799999999995
13463,24/12/2020 15:30,0.1037931034482758,3.5,63.33333332999999,19.53906892138533,53.05052490842491,20.44558,50.34913043478261
13464,24/12/2020 16:00,0.1637931034482758,3.0333333330000003,63.33333332999999,19.502440985595626,52.870652564102556,20.398592592592593,50.7266
13465,24/12/2020 16:30,0.1686206896551724,2.633333332999999,64.66666667000001,19.570595084908966,52.457215384615374,20.703370370370372,50.193799999999996
13466,24/12/2020 17:00,0.1248275862068965,2.2666666670000004,66.66666667000001,19.572412037037036,52.971072692307686,21.19051923076923,48.7175
13467,24/12/2020 17:30,0.1993103448275862,1.9666666669999997,68.33333332999999,19.677902639180672,53.5745985042735,21.426925925925925,48.0154
