date,Gas_sum,Gas_max,Gas_min,Gas_mean,ext_temp_max,ext_temp_min,ext_temp_mean,ext_hum_max,ext_hum_min,ext_hum_mean,SH_temp_max,SH_temp_min,SH_temp_mean,SH_hum_max,SH_hum_min,SH_hum_mean,DWH_temp_max,DWH_temp_min,DWH_temp_mean,DWH_hum_max,DWH_hum_min,DWH_hum_mean
2020-05-18 12:00:00,0.709666666666666,0.045,0.0083333333333333,0.029569444444444416,16.23333333,13.833333330000004,14.993055555416667,77.0,60.0,68.79166666625001,22.119308712121214,21.331995337995338,21.722707014668625,58.02440295815296,52.36545066045066,54.73949089097129,22.160833333333333,20.1675,21.322412510562696,66.7,53.950625,58.41789160232809
2020-05-19 00:00:00,0.4989999999999991,0.0473333333333333,0.0076666666666666,0.02079166666666663,17.03333333,13.53333333,14.555555554583334,76.66666666999998,64.0,70.38888888958333,22.16582291666667,20.854333333333336,21.486613580562956,58.77333333333333,55.40508333333334,56.735455523800105,21.431041666666665,20.08,21.1485506993007,62.05833333333333,57.1625,58.64322144522145
2020-05-19 12:00:00,0.5793333333333325,0.0456666666666666,0.005,0.024138888888888852,19.26666667,11.633333330000005,16.5402777775,83.0,58.33333332999999,66.51388888875,23.3715548992674,21.70257047619048,22.849420356733916,57.3666016563147,55.03934825468649,56.39912454703545,22.71,21.450096153846157,22.255051842948717,63.95384615384617,57.23,59.441166933760684
2020-05-20 00:00:00,0.4429999999999991,0.0536666666666666,0.003,0.018458333333333295,22.16666667000001,9.266666667,13.772222221833333,89.0,38.666666670000005,74.58333333291667,23.20110286114446,21.995472789115645,22.50412735898702,56.22831289054084,51.65876050420167,55.327189663022985,22.2342,20.5444,21.61930952190171,60.708,55.33420000000001,56.82444097222222
2020-05-20 12:00:00,0.3923333333333323,0.0403333333333333,0.002,0.01634722222222218,25.36666667,14.46666667,20.52083333375,64.33333332999999,32.666666670000005,46.99999999958333,25.405171032049186,23.320607142857146,24.743720896094644,51.86918667466988,47.61588285314126,50.06181852966743,23.651538461538458,22.269230769230766,23.20470531517094,54.95769230769231,48.96384615384615,53.9117092948718
2020-05-21 00:00:00,0.2499999999999988,0.0393103448275862,0.0017241379310344,0.010416666666666618,17.23333333,12.333333330000004,14.258333332083334,80.66666666999998,54.66666667000001,70.52777777791667,24.793010404161667,23.307948154851683,23.790088539639285,53.47142460317461,50.90503351340536,52.83685604686722,23.15958333333333,22.2844,22.67684511217949,55.52884615384616,52.71,54.24901669337607
2020-05-21 12:00:00,0.3972413793103438,0.0486206896551724,0.0013793103448275,0.016551724137930993,20.266666669999992,17.366666669999994,18.877777777916666,53.66666667000001,45.0,48.72222222208333,24.633547534013605,23.61765301870748,24.260474553142117,50.50468920068028,48.18867067981039,49.3178098999868,23.433846153846154,22.4716,23.097000988247867,55.31538461538462,51.28875,52.79763760683761
2020-05-22 00:00:00,0.2879999999999991,0.0353333333333333,0.0013333333333333,0.011999999999999962,19.26666667,13.666666669999996,15.500000000833332,76.33333333000002,45.66666667000001,58.43055555541667,24.08105244097639,23.028669302721084,23.36550683670505,52.31272705719969,44.49372704081632,49.33085956180805,23.609166666666667,21.981153846153845,22.669500916829247,55.016000000000005,46.958,51.95880501439985
2020-05-22 12:00:00,0.5706666666666658,0.056,0.0026666666666666,0.02377777777777774,17.23333333,12.066666670000002,14.8777777775,63.66666667000001,44.0,52.06944444583334,23.62819416074122,22.96693274886878,23.363701629938138,47.24613798211592,42.96351690676271,44.5553917295883,23.491346153846152,22.215576923076924,23.03350205662393,50.4604,44.43192307692308,46.62312203525641
2020-05-23 00:00:00,0.3099999999999991,0.05,0.0006666666666666,0.01291666666666663,14.699999999999996,10.76666667,12.4722222225,69.0,45.66666667000001,59.486111109999996,22.84366911764706,21.65567901706137,21.974583305295614,48.80028731684983,45.18135916912219,47.50674702403334,23.19125,19.964615384615385,21.942733840811965,50.61153846153846,44.65884615384616,46.4395516025641
2020-05-23 12:00:00,0.7019999999999992,0.0603333333333333,0.0073333333333333,0.029249999999999967,15.96666667,13.03333333,14.495833332916668,64.0,41.33333333,49.56944444416666,22.22892172619048,21.54003843798389,21.88999413738131,47.48355525906015,41.75320201297911,44.24799850801411,22.2354,20.0804,21.76971936431624,51.18719999999999,44.816538461538464,46.83691605235043
